pupilid,schoolid,district,zone,tracking_assigned,tracking_actual,girl,w_correct,w_incorrect,w_missing,s_correct,s_incorrect,s_missing,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,total_score,letter_grade,z_score,avg.yrstaught,total_math_score,d.zoneBUTERE EAST,d.zoneBUTERE WEST,d.zoneKABULA,d.zoneKHWISERO WEST,d.zoneMATUNGU,d.zoneMUMIAS EAST,d.zoneMUNICIPALITY,d.zoneSANGALO,d.zoneSOUTH WANGA
9621062,962,BUTERE/M,SOUTH WANGA,0,1,0,18,6,0,26,4,10,2,3,0,0,0,0,0,0,0,49,C,0.90387204,NA,5,0,0,0,0,0,0,0,0,1
9641017,964,BUTERE/M,SOUTH WANGA,1,1,0,18,6,0,11,14,15,3,3,0,2,2,1,0,0,2,42,C,0.47431128,8.333333,11,0,0,0,0,0,0,0,0,1
9661047,966,BUTERE/M,SOUTH WANGA,0,0,1,18,6,0,22,18,0,2,3,0,2,1,1,0,0,1,50,C,0.96523786,4.875,9,0,0,0,0,0,0,0,0,1
9721022,972,BUTERE/M,SOUTH WANGA,0,0,0,18,6,0,5,5,30,3,2,2,2,0,0,0,0,5,37,D,0.16748217,NA,9,0,0,0,0,0,0,0,0,1
9731076,973,BUTERE/M,SOUTH WANGA,1,0,1,18,6,0,10,3,27,3,2,0,2,0,1,1,0,6,43,C,0.5356771,NA,10,0,0,0,0,0,0,0,0,1
9741069,974,BUTERE/M,SOUTH WANGA,1,0,0,18,6,0,3,4,33,3,3,1,0,3,1,0,0,7,39,D,0.29021382,NA,11,0,0,0,0,0,0,0,0,1
9741112,974,BUTERE/M,SOUTH WANGA,1,1,1,18,6,0,11,3,26,3,3,1,2,3,1,1,0,8,51,C,1.02660368,NA,15,0,0,0,0,0,0,0,0,1
9751013,975,BUTERE/M,SOUTH WANGA,0,0,0,18,6,0,11,4,25,3,3,3,1,3,2,1,0,7,52,C,1.0879695,NA,17,0,0,0,0,0,0,0,0,1
10101021,1010,BUNGOMA,KABULA,0,1,1,18,6,0,22,3,15,3,2,0,0,0,0,0,0,8,53,C,1.14933533,NA,5,0,0,1,0,0,0,0,0,0
10101058,1010,BUNGOMA,KABULA,0,0,0,18,6,0,27,3,10,3,3,0,0,3,0,0,0,8,62,B,1.70162773,NA,9,0,0,1,0,0,0,0,0,0
10101063,1010,BUNGOMA,KABULA,0,0,1,18,6,0,6,10,24,1,1,0,0,0,0,0,0,6,32,D,-0.13934694,NA,2,0,0,1,0,0,0,0,0,0
10131005,1013,BUNGOMA,KABULA,0,0,0,18,6,0,15,15,10,3,2,0,2,0,0,0,0,0,40,C,0.35157964,NA,7,0,0,1,0,0,0,0,0,0
10141062,1014,BUNGOMA,KABULA,1,1,0,18,6,0,8,7,25,3,3,3,2,3,2,0,0,1,43,C,0.5356771,11.071429,16,0,0,1,0,0,0,0,0,0
10201013,1020,BUNGOMA,KABULA,1,1,1,18,6,0,8,6,26,3,3,1,1,1,1,0,0,6,42,C,0.47431128,NA,10,0,0,1,0,0,0,0,0,0
4321021,432,BUNGOMA,MUNICIPALITY,1,1,0,19,5,0,19,11,10,3,3,1,0,0,1,0,0,5,51,C,1.02660368,18.8,8,0,0,0,0,0,0,1,0,0
4361055,436,BUNGOMA,MUNICIPALITY,1,1,0,19,5,0,11,1,28,3,3,3,2,1,0,0,0,9,51,C,1.02660368,19,12,0,0,0,0,0,0,1,0,0
4361063,436,BUNGOMA,MUNICIPALITY,1,0,1,19,5,0,21,9,10,3,3,1,1,1,1,0,0,7,57,C,1.39479862,19,10,0,0,0,0,0,0,1,0,0
4431027,443,BUNGOMA,MUNICIPALITY,0,0,1,19,5,0,3,4,33,3,2,1,2,2,0,0,0,8,40,C,0.35157964,12.833333,10,0,0,0,0,0,0,1,0,0
4561045,456,BUNGOMA,MUNICIPALITY,1,1,0,19,5,0,14,16,10,0,0,0,0,0,0,0,0,1,34,D,-0.01661529,11.2,0,0,0,0,0,0,0,1,0,0
4831585,483,BUNGOMA,SANGALO,0,0,1,19,5,0,12,7,21,1,2,1,2,0,0,1,0,8,46,C,0.71977457,NA,8,0,0,0,0,0,0,0,1,0
4841033,484,BUNGOMA,SANGALO,0,0,1,19,4,1,7,5,28,3,2,3,2,1,0,0,0,10,47,C,0.78114039,10.375,11,0,0,0,0,0,0,0,1,0
4851006,485,BUNGOMA,SANGALO,0,0,0,19,5,0,4,4,32,3,2,0,2,3,1,0,0,5,39,D,0.29021382,8.75,11,0,0,0,0,0,0,0,1,0
4851111,485,BUNGOMA,SANGALO,0,0,1,19,5,0,12,5,23,3,2,0,2,3,0,0,0,6,47,C,0.78114039,8.75,10,0,0,0,0,0,0,0,1,0
4881059,488,BUNGOMA,SANGALO,1,1,1,19,5,0,10,5,25,2,2,3,2,3,0,0,0,6,47,C,0.78114039,NA,12,0,0,0,0,0,0,0,1,0
4881088,488,BUNGOMA,SANGALO,1,0,0,19,5,0,8,11,21,3,1,1,2,2,0,1,0,7,44,C,0.59704293,NA,11,0,0,0,0,0,0,0,1,0
4881095,488,BUNGOMA,SANGALO,1,0,0,19,5,0,6,9,25,3,3,1,2,3,1,0,0,4,42,C,0.47431128,NA,13,0,0,0,0,0,0,0,1,0
4901016,490,BUNGOMA,SANGALO,1,1,1,19,5,0,23,17,0,3,1,0,0,0,1,0,0,1,48,C,0.84250622,NA,5,0,0,0,0,0,0,0,1,0
4901093,490,BUNGOMA,SANGALO,1,1,0,19,5,0,16,9,15,3,3,1,2,1,2,0,0,5,52,C,1.0879695,NA,12,0,0,0,0,0,0,0,1,0
4951099,495,BUNGOMA,SANGALO,0,0,1,19,5,0,7,8,25,3,3,3,2,3,2,0,0,7,49,C,0.90387204,NA,16,0,0,0,0,0,0,0,1,0
4951171,495,BUNGOMA,SANGALO,0,0,1,19,5,0,9,6,25,3,3,0,1,3,1,0,0,7,46,C,0.71977457,NA,11,0,0,0,0,0,0,0,1,0
4961021,496,BUNGOMA,SANGALO,0,0,0,19,5,0,11,3,26,3,3,2,2,0,0,0,0,6,46,C,0.71977457,15.571429,10,0,0,0,0,0,0,0,1,0
4961033,496,BUNGOMA,SANGALO,0,1,0,19,5,0,5,10,25,3,3,1,2,0,0,0,0,3,36,D,0.10611635,15.571429,9,0,0,0,0,0,0,0,1,0
6661030,666,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,14,4,22,3,3,0,0,0,2,0,0,10,51,C,1.02660368,9.9375,8,1,0,0,0,0,0,0,0,0
6661041,666,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,27,3,10,3,3,1,2,2,2,1,0,8,68,B,2.06982266,9.9375,15,1,0,0,0,0,0,0,0,0
6701008,670,BUTERE/M,BUTERE EAST,0,0,0,19,5,0,10,5,25,3,3,2,2,2,2,1,0,4,48,C,0.84250622,7.25,16,1,0,0,0,0,0,0,0,0
6751037,675,BUTERE/M,BUTERE EAST,1,1,1,19,5,0,8,7,25,2,1,0,1,0,0,0,0,3,34,D,-0.01661529,NA,4,1,0,0,0,0,0,0,0,0
6751077,675,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,15,4,21,3,3,1,1,1,1,1,0,9,54,C,1.21070115,NA,12,1,0,0,0,0,0,0,0,0
6751082,675,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,5,7,28,3,3,1,0,3,1,1,0,7,43,C,0.5356771,NA,13,1,0,0,0,0,0,0,0,0
6751084,675,BUTERE/M,BUTERE EAST,1,0,0,19,5,0,22,7,11,2,2,0,1,0,1,1,0,9,57,C,1.39479862,NA,8,1,0,0,0,0,0,0,0,0
6761006,676,BUTERE/M,BUTERE EAST,0,1,0,19,5,0,8,2,30,3,3,0,2,0,0,0,0,6,41,C,0.41294546,12.9375,8,1,0,0,0,0,0,0,0,0
6801020,680,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,7,3,30,3,3,2,2,2,0,0,0,7,45,C,0.65840875,13,12,1,0,0,0,0,0,0,0,0
6801023,680,BUTERE/M,BUTERE EAST,1,0,0,19,1,4,1,5,34,3,2,2,2,0,1,1,0,4,35,D,0.04475053,13,12,1,0,0,0,0,0,0,0,0
6851035,685,BUTERE/M,BUTERE EAST,1,0,1,19,5,0,4,6,30,2,2,1,1,1,0,0,0,6,36,D,0.10611635,NA,7,1,0,0,0,0,0,0,0,0
6871039,687,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,8,7,25,3,3,2,2,2,2,0,0,3,44,C,0.59704293,6.583333,14,1,0,0,0,0,0,0,0,0
6871049,687,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,9,11,20,3,3,2,1,3,1,1,0,6,48,C,0.84250622,6.583333,15,1,0,0,0,0,0,0,0,0
6871059,687,BUTERE/M,BUTERE EAST,1,0,1,19,5,0,15,25,0,3,3,3,2,2,0,0,0,3,50,C,0.96523786,6.583333,13,1,0,0,0,0,0,0,0,0
6871093,687,BUTERE/M,BUTERE EAST,1,1,1,19,5,0,27,13,0,3,3,3,2,3,1,1,0,8,70,B,2.1925543,6.583333,17,1,0,0,0,0,0,0,0,0
6911061,691,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,2,1,37,3,2,1,1,0,0,0,0,6,34,D,-0.01661529,NA,7,1,0,0,0,0,0,0,0,0
6911075,691,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,18,4,18,3,3,2,0,0,1,1,0,10,57,C,1.39479862,NA,11,1,0,0,0,0,0,0,0,0
6951024,695,BUTERE/M,BUTERE EAST,1,1,1,19,5,0,9,6,25,3,3,3,2,2,0,0,0,2,43,C,0.5356771,NA,13,1,0,0,0,0,0,0,0,0
6951057,695,BUTERE/M,BUTERE EAST,1,1,0,19,5,0,3,12,25,3,3,2,2,2,2,0,0,3,39,D,0.29021382,NA,14,1,0,0,0,0,0,0,0,0
6951073,695,BUTERE/M,BUTERE EAST,1,1,1,19,5,0,25,15,0,3,3,2,2,0,1,0,0,9,64,B,1.82435937,NA,11,1,0,0,0,0,0,0,0,0
6951074,695,BUTERE/M,BUTERE EAST,1,0,0,19,5,0,10,6,24,3,2,1,2,0,0,0,0,4,41,C,0.41294546,NA,8,1,0,0,0,0,0,0,0,0
6991002,699,BUTERE/M,BUTERE WEST,1,1,1,19,0,5,30,3,7,3,3,3,1,1,2,0,0,10,72,B,2.31528595,NA,13,0,1,0,0,0,0,0,0,0
6991004,699,BUTERE/M,BUTERE WEST,1,1,1,19,5,0,14,5,21,3,3,2,2,3,1,1,0,4,52,C,1.0879695,NA,16,0,1,0,0,0,0,0,0,0
6991007,699,BUTERE/M,BUTERE WEST,1,1,1,19,4,1,13,1,26,2,3,1,2,3,1,1,0,9,54,C,1.21070115,NA,14,0,1,0,0,0,0,0,0,0
6991019,699,BUTERE/M,BUTERE WEST,1,1,0,19,5,0,7,8,25,3,3,1,2,2,1,0,0,5,43,C,0.5356771,NA,12,0,1,0,0,0,0,0,0,0
7081034,708,BUTERE/M,BUTERE WEST,0,0,1,19,5,0,16,24,0,3,1,2,0,0,2,0,0,6,49,C,0.90387204,12.071429,8,0,1,0,0,0,0,0,0,0
7081043,708,BUTERE/M,BUTERE WEST,0,0,1,19,5,0,18,22,0,3,3,3,2,3,2,1,0,3,57,C,1.39479862,12.071429,18,0,1,0,0,0,0,0,0,0
7081046,708,BUTERE/M,BUTERE WEST,0,0,1,19,3,2,22,17,1,3,3,3,2,2,1,0,0,8,63,B,1.76299355,12.071429,14,0,1,0,0,0,0,0,0,0
7081050,708,BUTERE/M,BUTERE WEST,0,0,1,19,5,0,29,11,0,3,3,0,2,0,2,1,0,5,64,B,1.82435937,12.071429,12,0,1,0,0,0,0,0,0,0
7121017,712,BUTERE/M,BUTERE WEST,1,0,1,19,5,0,26,14,0,2,3,0,2,0,0,1,0,4,57,C,1.39479862,14.9,9,0,1,0,0,0,0,0,0,0
7121042,712,BUTERE/M,BUTERE WEST,1,0,0,19,5,0,26,14,0,3,1,2,2,2,1,0,0,3,59,C,1.51753026,14.9,11,0,1,0,0,0,0,0,0,0
7161049,716,BUTERE/M,BUTERE WEST,0,1,1,19,5,0,10,5,25,3,2,1,0,0,1,0,0,8,44,C,0.59704293,NA,7,0,1,0,0,0,0,0,0,0
7161050,716,BUTERE/M,BUTERE WEST,0,0,1,19,5,0,7,3,30,3,3,3,0,3,2,0,0,6,46,C,0.71977457,NA,14,0,1,0,0,0,0,0,0,0
7161104,716,BUTERE/M,BUTERE WEST,0,1,0,19,5,0,10,20,10,3,1,0,0,0,0,0,0,2,35,D,0.04475053,NA,4,0,1,0,0,0,0,0,0,0
7171006,717,BUTERE/M,BUTERE WEST,1,1,1,19,5,0,7,10,23,3,3,1,2,0,1,2,0,1,39,D,0.29021382,9.444444,14,0,1,0,0,0,0,0,0,0
7221040,722,BUTERE/M,BUTERE WEST,0,0,1,19,3,2,16,9,15,3,3,3,1,3,2,1,0,3,54,C,1.21070115,13.375,17,0,1,0,0,0,0,0,0,0
7221591,722,BUTERE/M,BUTERE WEST,0,1,0,19,5,0,15,15,10,3,3,1,2,3,1,1,0,4,52,C,1.0879695,13.375,15,0,1,0,0,0,0,0,0,0
7401051,740,BUTERE/M,BUTERE WEST,1,1,1,19,5,0,10,2,28,3,2,1,2,3,3,1,0,8,52,C,1.0879695,13.083333,16,0,1,0,0,0,0,0,0,0
7401076,740,BUTERE/M,BUTERE WEST,1,1,1,19,5,0,10,5,25,3,3,0,2,3,1,0,0,3,44,C,0.59704293,13.083333,12,0,1,0,0,0,0,0,0,0
7691018,769,BUTERE/M,KHWISERO WEST,0,0,0,19,5,0,2,4,34,3,3,2,2,3,1,0,0,7,42,C,0.47431128,NA,14,0,0,0,1,0,0,0,0,0
7691039,769,BUTERE/M,KHWISERO WEST,0,0,1,19,5,0,4,6,30,2,3,3,2,2,2,0,0,5,42,C,0.47431128,NA,14,0,0,0,1,0,0,0,0,0
7711007,771,BUTERE/M,KHWISERO WEST,0,0,0,19,5,0,16,24,0,2,1,2,0,0,1,0,0,5,46,C,0.71977457,13,6,0,0,0,1,0,0,0,0,0
7711039,771,BUTERE/M,KHWISERO WEST,0,0,1,19,5,0,5,6,29,3,3,0,2,3,1,1,0,4,41,C,0.41294546,13,14,0,0,0,1,0,0,0,0,0
7711040,771,BUTERE/M,KHWISERO WEST,0,0,1,19,5,0,26,6,8,2,3,0,2,1,1,0,0,4,58,C,1.45616444,13,9,0,0,0,1,0,0,0,0,0
7711047,771,BUTERE/M,KHWISERO WEST,0,0,1,19,5,0,22,18,0,3,3,0,2,0,1,1,0,4,55,C,1.27206697,13,11,0,0,0,1,0,0,0,0,0
7711057,771,BUTERE/M,KHWISERO WEST,0,0,1,19,5,0,35,5,0,3,3,1,2,0,1,1,0,9,74,B,2.43801759,13,12,0,0,0,1,0,0,0,0,0
7711060,771,BUTERE/M,KHWISERO WEST,0,1,0,19,5,0,18,22,0,3,3,1,1,3,1,0,0,4,53,C,1.14933533,13,12,0,0,0,1,0,0,0,0,0
7781112,778,BUTERE/M,KHWISERO WEST,1,1,0,19,5,0,11,4,25,3,2,2,2,0,2,1,0,7,49,C,0.90387204,21.416667,13,0,0,0,1,0,0,0,0,0
7861002,786,BUTERE/M,KHWISERO WEST,0,1,0,19,5,0,19,11,10,0,1,0,0,0,0,0,0,4,43,C,0.5356771,15.2,1,0,0,0,1,0,0,0,0,0
7901042,790,BUTERE/M,KHWISERO WEST,1,1,1,19,5,0,18,22,0,3,3,0,0,0,0,0,0,3,46,C,0.71977457,NA,6,0,0,0,1,0,0,0,0,0
8561076,856,BUTERE/M,MATUNGU,1,1,1,19,5,0,13,12,15,3,3,0,1,3,0,0,0,1,43,C,0.5356771,1.666667,10,0,0,0,0,1,0,0,0,0
8591095,859,BUTERE/M,MATUNGU,1,1,1,19,5,0,6,9,25,2,3,0,2,2,1,1,0,10,46,C,0.71977457,9.666667,12,0,0,0,0,1,0,0,0,0
8601006,860,BUTERE/M,MATUNGU,1,1,0,19,5,0,15,2,23,3,2,3,2,2,0,0,0,10,56,C,1.33343279,14.5,12,0,0,0,0,1,0,0,0,0
8601039,860,BUTERE/M,MATUNGU,1,1,0,19,5,0,13,5,22,3,3,2,2,1,2,1,0,10,56,C,1.33343279,14.5,15,0,0,0,0,1,0,0,0,0
8601077,860,BUTERE/M,MATUNGU,1,1,1,19,5,0,4,11,25,3,3,1,1,0,1,1,0,7,40,C,0.35157964,14.5,11,0,0,0,0,1,0,0,0,0
8611033,861,BUTERE/M,MATUNGU,1,1,0,19,5,0,7,8,25,1,3,0,2,0,1,0,0,5,38,D,0.22884799,NA,7,0,0,0,0,1,0,0,0,0
8641011,864,BUTERE/M,MATUNGU,0,0,0,19,2,3,8,2,30,3,3,2,2,3,1,0,0,6,47,C,0.78114039,NA,14,0,0,0,0,1,0,0,0,0
8641111,864,BUTERE/M,MATUNGU,0,0,0,19,5,0,5,10,25,0,0,0,0,0,1,0,0,1,26,D,-0.50754187,NA,1,0,0,0,0,1,0,0,0,0
8671015,867,BUTERE/M,MATUNGU,0,0,0,19,5,0,1,4,35,3,3,1,2,2,1,0,0,5,37,D,0.16748217,12.8125,12,0,0,0,0,1,0,0,0,0
8671073,867,BUTERE/M,MATUNGU,0,0,1,19,5,0,18,12,10,3,3,3,1,0,2,1,0,8,58,C,1.45616444,12.8125,14,0,0,0,0,1,0,0,0,0
8721058,872,BUTERE/M,MATUNGU,0,0,0,19,5,0,11,0,29,2,3,3,0,2,2,1,0,5,48,C,0.84250622,NA,14,0,0,0,0,1,0,0,0,0
8781048,878,BUTERE/M,MATUNGU,1,1,1,19,5,0,25,15,0,3,3,1,2,2,1,1,0,7,64,B,1.82435937,6.2,14,0,0,0,0,1,0,0,0,0
8861074,886,BUTERE/M,MATUNGU,0,0,1,19,5,0,18,8,14,3,3,2,0,2,1,1,0,3,52,C,1.0879695,14.5,13,0,0,0,0,1,0,0,0,0
8871101,887,BUTERE/M,MATUNGU,1,1,1,19,5,0,9,6,25,2,3,1,2,1,1,1,0,5,44,C,0.59704293,NA,12,0,0,0,0,1,0,0,0,0
8921034,892,BUTERE/M,MATUNGU,1,1,1,19,5,0,9,6,25,3,3,0,0,2,1,1,0,8,46,C,0.71977457,12.8,11,0,0,0,0,1,0,0,0,0
8951045,895,BUTERE/M,MATUNGU,0,0,1,19,5,0,5,9,26,3,3,1,2,1,1,0,0,6,41,C,0.41294546,9.8,11,0,0,0,0,1,0,0,0,0
8981036,898,BUTERE/M,MATUNGU,0,0,0,19,5,0,1,3,36,3,2,1,0,0,0,0,0,0,26,D,-0.50754187,10.333333,6,0,0,0,0,1,0,0,0,0
9381011,938,BUTERE/M,MUMIAS EAST,0,0,1,19,5,0,6,2,32,3,3,0,0,3,1,0,0,1,36,D,0.10611635,20.571429,10,0,0,0,0,0,1,0,0,0
9391043,939,BUTERE/M,MUMIAS EAST,1,1,1,19,5,0,19,2,19,3,3,3,2,0,1,0,0,5,55,C,1.27206697,11.652778,12,0,0,0,0,0,1,0,0,0
9421030,942,BUTERE/M,MUMIAS EAST,1,1,1,19,5,0,4,2,34,3,3,1,2,3,1,0,0,5,41,C,0.41294546,NA,13,0,0,0,0,0,1,0,0,0
9421034,942,BUTERE/M,MUMIAS EAST,1,1,1,19,4,1,20,7,13,3,3,3,0,3,2,0,0,4,57,C,1.39479862,NA,14,0,0,0,0,0,1,0,0,0
9421062,942,BUTERE/M,MUMIAS EAST,1,0,1,19,5,0,25,5,10,3,2,2,2,2,1,0,0,8,64,B,1.82435937,NA,12,0,0,0,0,0,1,0,0,0
9431033,943,BUTERE/M,MUMIAS EAST,0,0,1,19,5,0,21,4,15,3,3,3,2,2,0,0,0,8,61,B,1.6402619,13.527778,13,0,0,0,0,0,1,0,0,0
9451029,945,BUTERE/M,MUMIAS EAST,0,0,1,19,5,0,11,13,16,3,3,2,0,0,1,1,1,3,44,C,0.59704293,6.25,12,0,0,0,0,0,1,0,0,0
9461049,946,BUTERE/M,MUMIAS EAST,1,1,0,19,5,0,1,4,35,3,2,2,0,2,2,0,0,10,41,C,0.41294546,16.833333,11,0,0,0,0,0,1,0,0,0
9461107,946,BUTERE/M,MUMIAS EAST,1,1,0,19,1,4,13,2,25,2,3,1,0,2,0,0,0,5,45,C,0.65840875,16.833333,8,0,0,0,0,0,1,0,0,0
9501012,950,BUTERE/M,MUMIAS EAST,1,1,1,19,5,0,12,3,25,2,2,0,0,0,2,0,0,1,38,D,0.22884799,18.5,6,0,0,0,0,0,1,0,0,0
9501025,950,BUTERE/M,MUMIAS EAST,1,1,0,19,5,0,6,9,25,3,3,1,2,1,0,1,0,8,44,C,0.59704293,18.5,12,0,0,0,0,0,1,0,0,0
9501046,950,BUTERE/M,MUMIAS EAST,1,1,1,19,5,0,9,6,25,3,3,0,2,0,2,1,0,8,47,C,0.78114039,18.5,12,0,0,0,0,0,1,0,0,0
9501049,950,BUTERE/M,MUMIAS EAST,1,1,1,19,5,0,10,5,25,3,1,2,2,0,0,0,0,10,47,C,0.78114039,18.5,8,0,0,0,0,0,1,0,0,0
9501056,950,BUTERE/M,MUMIAS EAST,1,1,1,19,5,0,13,2,25,3,3,3,0,3,2,0,0,7,53,C,1.14933533,18.5,14,0,0,0,0,0,1,0,0,0
9501061,950,BUTERE/M,MUMIAS EAST,1,1,0,19,5,0,14,5,21,3,3,1,2,3,1,0,0,9,55,C,1.27206697,18.5,13,0,0,0,0,0,1,0,0,0
9501068,950,BUTERE/M,MUMIAS EAST,1,1,0,19,5,0,11,2,27,2,2,1,2,1,1,0,0,10,49,C,0.90387204,18.5,9,0,0,0,0,0,1,0,0,0
9541005,954,BUTERE/M,MUMIAS EAST,0,0,1,19,5,0,33,7,0,2,3,2,3,1,2,0,0,7,72,B,2.31528595,12.833333,13,0,0,0,0,0,1,0,0,0
9541066,954,BUTERE/M,MUMIAS EAST,0,0,0,19,5,0,11,1,28,3,3,0,2,3,1,0,0,8,50,C,0.96523786,12.833333,12,0,0,0,0,0,1,0,0,0
9611080,961,BUTERE/M,SOUTH WANGA,0,0,0,19,5,0,4,2,34,2,3,2,2,0,1,0,0,5,38,D,0.22884799,NA,10,0,0,0,0,0,0,0,0,1
9621010,962,BUTERE/M,SOUTH WANGA,0,1,1,19,5,0,25,3,12,3,3,1,3,3,1,1,0,8,67,B,2.00845684,NA,16,0,0,0,0,0,0,0,0,1
9621038,962,BUTERE/M,SOUTH WANGA,0,0,0,19,5,0,11,18,11,1,2,1,0,0,0,0,0,5,39,D,0.29021382,NA,4,0,0,0,0,0,0,0,0,1
9621057,962,BUTERE/M,SOUTH WANGA,0,0,0,19,5,0,9,10,21,1,2,1,2,2,0,0,0,2,38,D,0.22884799,NA,8,0,0,0,0,0,0,0,0,1
9661016,966,BUTERE/M,SOUTH WANGA,0,0,0,19,5,0,17,23,0,3,3,1,2,3,1,0,0,6,55,C,1.27206697,4.875,13,0,0,0,0,0,0,0,0,1
9661024,966,BUTERE/M,SOUTH WANGA,0,0,0,19,5,0,7,8,25,3,3,2,1,1,3,1,0,6,46,C,0.71977457,4.875,15,0,0,0,0,0,0,0,0,1
9691057,969,BUTERE/M,SOUTH WANGA,0,0,0,19,5,0,1,3,36,3,3,0,2,1,1,0,0,5,35,D,0.04475053,NA,10,0,0,0,0,0,0,0,0,1
9691098,969,BUTERE/M,SOUTH WANGA,0,0,1,19,5,0,5,5,30,3,3,2,1,2,1,0,0,6,42,C,0.47431128,NA,12,0,0,0,0,0,0,0,0,1
9731064,973,BUTERE/M,SOUTH WANGA,1,1,1,19,2,3,11,4,25,1,3,3,2,2,1,0,0,9,51,C,1.02660368,NA,12,0,0,0,0,0,0,0,0,1
9741093,974,BUTERE/M,SOUTH WANGA,1,1,0,19,5,0,7,6,27,3,1,1,0,1,0,0,0,1,33,D,-0.07798112,NA,6,0,0,0,0,0,0,0,0,1
9751001,975,BUTERE/M,SOUTH WANGA,0,0,0,19,5,0,12,4,24,2,1,0,1,1,1,0,0,7,44,C,0.59704293,NA,6,0,0,0,0,0,0,0,0,1
9781069,978,BUTERE/M,SOUTH WANGA,1,1,1,19,4,1,22,18,0,2,3,2,2,3,1,0,0,4,58,C,1.45616444,2,13,0,0,0,0,0,0,0,0,1
9781118,978,BUTERE/M,SOUTH WANGA,1,1,1,19,4,1,28,2,10,2,3,3,1,2,2,0,0,3,63,B,1.76299355,2,13,0,0,0,0,0,0,0,0,1
9831039,983,BUTERE/M,SOUTH WANGA,0,0,0,19,5,0,22,18,0,3,3,3,2,2,2,1,0,4,61,B,1.6402619,NA,17,0,0,0,0,0,0,0,0,1
10061017,1006,BUNGOMA,KABULA,1,1,0,19,5,0,21,8,11,3,3,1,2,3,2,0,0,5,59,C,1.51753026,NA,14,0,0,1,0,0,0,0,0,0
10101034,1010,BUNGOMA,KABULA,0,0,0,19,5,0,5,10,25,2,1,2,1,2,1,0,0,4,37,D,0.16748217,NA,9,0,0,1,0,0,0,0,0,0
10151027,1015,BUNGOMA,KABULA,1,1,1,19,5,0,9,4,27,3,3,2,2,1,2,1,0,7,49,C,0.90387204,1.361111,15,0,0,1,0,0,0,0,0,0
10201022,1020,BUNGOMA,KABULA,1,1,1,19,5,0,7,6,27,3,3,0,2,0,1,0,0,7,42,C,0.47431128,NA,9,0,0,1,0,0,0,0,0,0
4301073,430,BUNGOMA,MUNICIPALITY,1,1,1,20,4,0,4,3,33,3,2,1,2,1,1,0,0,8,42,C,0.47431128,NA,10,0,0,0,0,0,0,1,0,0
4361072,436,BUNGOMA,MUNICIPALITY,1,1,0,20,4,0,9,6,25,3,3,2,2,0,0,0,0,9,48,C,0.84250622,19,10,0,0,0,0,0,0,1,0,0
4431051,443,BUNGOMA,MUNICIPALITY,0,0,1,20,4,0,15,0,25,3,2,1,1,2,0,0,0,7,51,C,1.02660368,12.833333,9,0,0,0,0,0,0,1,0,0
4521058,452,BUNGOMA,MUNICIPALITY,1,1,1,20,4,0,8,10,22,3,1,0,0,1,1,1,0,5,40,C,0.35157964,16.666667,8,0,0,0,0,0,0,1,0,0
4841023,484,BUNGOMA,SANGALO,0,0,0,20,4,0,19,10,11,3,3,2,2,0,1,0,0,5,55,C,1.27206697,10.375,11,0,0,0,0,0,0,0,1,0
4881081,488,BUNGOMA,SANGALO,1,0,0,20,4,0,15,16,9,3,3,2,2,3,1,0,0,3,52,C,1.0879695,NA,14,0,0,0,0,0,0,0,1,0
4901050,490,BUNGOMA,SANGALO,1,0,1,20,4,0,21,19,0,3,3,2,2,0,1,0,0,5,57,C,1.39479862,NA,11,0,0,0,0,0,0,0,1,0
4941082,494,BUNGOMA,SANGALO,1,1,1,20,4,0,13,7,20,3,3,2,2,1,1,1,0,8,54,C,1.21070115,NA,14,0,0,0,0,0,0,0,1,0
4951134,495,BUNGOMA,SANGALO,0,1,1,20,4,0,2,2,36,3,3,3,1,2,0,0,0,7,41,C,0.41294546,NA,12,0,0,0,0,0,0,0,1,0
4961045,496,BUNGOMA,SANGALO,0,0,0,20,4,0,2,5,33,3,3,0,2,2,0,0,0,7,39,D,0.29021382,15.571429,10,0,0,0,0,0,0,0,1,0
4961068,496,BUNGOMA,SANGALO,0,0,1,20,4,0,7,3,30,2,3,3,2,0,0,0,0,4,41,C,0.41294546,15.571429,10,0,0,0,0,0,0,0,1,0
4981053,498,BUNGOMA,SANGALO,1,0,1,20,4,0,15,15,10,3,2,0,2,3,1,1,1,6,54,C,1.21070115,NA,14,0,0,0,0,0,0,0,1,0
4981077,498,BUNGOMA,SANGALO,1,1,0,20,4,0,6,9,25,3,1,2,1,0,2,0,0,3,38,D,0.22884799,NA,9,0,0,0,0,0,0,0,1,0
